Team,Position,Name,OverallRating,JerseyNum,Archetype,_Description,SpeedRating,AccelerationRating,StrengthRating,AgilityRating,AwarenessRating,CatchingRating,CarryingRating,ThrowPowerRating,KickPowerRating,KickAccuracyRating,RunBlockRating,PassBlockRating,TackleRating,BreakTackleRating,JumpingRating,KickReturnRating,InjuryRating,StaminaRating,ToughnessRating,TruckingRating,ChangeOfDirectionRating,BCVisionRating,StiffArmRating,SpinMoveRating,JukeMoveRating,ImpactBlockingRating,RunBlockPowerRating,RunBlockFinesseRating,PassBlockPowerRating,PassBlockFinesseRating,LeadBlockRating,BreakSackRating,ThrowUnderPressureRating,PowerMovesRating,FinesseMovesRating,BlockSheddingRating,PursuitRating,PlayRecognitionRating,ManCoverageRating,ZoneCoverageRating,RunningStyleRating,SpectacularCatchRating,CatchInTrafficRating,ShortRouteRunningRating,MediumRouteRunningRating,DeepRouteRunningRating,HitPowerRating,PressRating,ReleaseRating,ThrowAccuracyShortRating,ThrowAccuracyMidRating,ThrowAccuracyDeepRating,PlayActionRating,ThrowOnTheRunRating,Height,Weight,Age,PLYR_BIRTHDATE,YearsPro,College,_TotalSalary,_SigningBonus,PLYR_HANDEDNESS,PLYR_PORTRAIT,PLYR_ASSETNAME
Falcons,MIKE,Channing Tindall,66,55,MLB_RunStopper,,90,93,69,75,64,49,55,29,19,17,45,45,81,32,95,30,89,80,83,49,81,50,55,55,61,77,45,45,45,45,21,15,10,59,54,65,84,60,57,53,Default Stride Loose,45,42,25,20,15,86,46,19,15,10,9,15,15,74,232,26,36613,4,Georgia ,1210000,0,Right,1986,TindallChanning_22204
Falcons,MIKE,Harold Perkins Jr.,64,56,MLB_FieldGeneral,,88,91,68,82,63,60,68,24,15,16,46,64,77,56,84,17,83,86,84,51,75,65,58,57,65,68,60,55,41,44,25,15,10,57,61,66,83,61,53,61,Default Stride Loose,62,45,25,20,15,76,46,16,6,6,6,6,6,73,220,21,38240,0,LSU ,4370000,200000,Right,11201,PerkinsJrHarold_16203
Falcons,MIKE,DeAngelo Malone,62,50,MLB_RunStopper,,86,89,72,81,67,37,32,21,32,27,45,45,75,22,85,10,91,76,78,32,73,30,31,35,43,72,45,45,45,45,21,15,10,63,71,68,78,63,40,50,Long Stride Loose,31,29,15,8,6,80,44,12,6,6,6,6,6,76,240,27,36353,4,W. Kentucky ,1500000,0,Right,1824,MaloneDeangelo_22152
Falcons,P,Jake Bailey,78,16,KP_Power,,81,83,43,65,66,39,40,44,91,86,7,9,29,10,80,10,83,81,43,12,55,22,15,10,16,10,10,10,10,10,7,17,14,10,10,23,24,26,10,27,Default Stride Awkward,15,15,15,15,15,12,10,15,26,23,17,20,23,74,212,29,35599,7,Stanford ,6230000,2760000,Right,9373,BaileyJake_20480
Falcons,P,Matthew Hayball,70,39,KP_Power,,74,72,51,63,53,38,47,39,91,77,20,20,29,14,64,10,84,82,72,21,55,28,16,22,18,22,18,18,19,17,16,21,18,10,10,28,24,24,18,26,Default Stride Awkward,14,18,12,12,12,33,13,12,37,32,26,18,26,72,189,29,35501,2,Vanderbilt ,1080000,0,Left,10910,HayballMatthew_1384
Falcons,QB,Tua Tagovailoa,74,1,QB_FieldGeneral,,82,83,61,78,69,32,68,87,21,14,22,16,28,70,73,10,83,84,93,54,78,79,52,62,70,27,20,14,13,13,19,79,83,10,10,23,32,18,11,17,Default Stride Loose,20,19,19,15,11,25,10,16,90,84,84,89,83,73,220,28,35856,6,Alabama ,1210000,0,Left,600,TagovailoaTua_20916
Falcons,QB,Michael Penix Jr,73,9,QB_FieldGeneral,,84,89,57,78,71,30,68,92,22,21,12,15,18,50,86,10,82,89,81,29,73,72,39,54,58,12,12,12,15,15,10,73,75,10,10,18,28,17,12,15,Default Stride Loose,15,15,15,14,12,12,10,15,86,85,76,83,74,74,216,26,36654,2,Washington ,4010000,18850000,Left,10207,PenixJrMichael_14608
Falcons,QB,Cooper Rush,65,13,QB_FieldGeneral,,73,74,62,69,66,28,61,85,19,15,18,15,29,36,74,17,92,72,88,32,67,50,27,24,42,26,20,19,14,18,16,54,77,10,10,23,30,20,12,18,Default,22,26,14,14,12,18,11,19,84,80,75,80,79,75,225,32,34294,9,Central Michigan ,1080000,0,Right,8714,RushCooper_12931
Falcons,REDG,James Pearce Jr,79,27,DE_SmallerSpeedRusher,,90,92,76,76,85,53,48,31,24,21,40,40,76,31,76,30,86,73,78,35,68,44,42,34,40,66,40,40,40,40,29,12,10,71,81,70,79,77,40,50,Long Stride Loose,33,33,15,10,5,74,31,14,20,13,12,15,10,77,245,22,37906,1,Tennessee ,5580000,11170000,Right,10689,PearceJrJames_15202
Falcons,REDG,Samson Ebukam,76,52,DE_SmallerSpeedRusher,,83,87,83,78,73,52,41,25,20,20,45,45,82,26,87,10,95,82,87,52,66,46,35,48,57,84,45,45,45,45,21,12,15,67,78,80,82,70,48,61,Long Stride Loose,43,42,23,13,7,83,36,17,6,6,6,6,6,75,240,31,34828,9,Eastern Wash. ,1300000,1330000,Right,9177,EbukamSamson_12834
Falcons,REDG,Bralen Trice,71,48,DE_SmallerSpeedRusher,,82,85,76,77,70,28,30,27,22,19,45,45,78,16,78,10,87,79,85,35,68,32,32,20,26,80,45,45,45,45,19,12,16,72,75,74,79,69,43,49,Long Stride Awkward,30,21,15,8,4,76,24,23,6,6,6,6,6,76,274,25,36948,2,Washington ,4460000,1130000,Right,10270,TriceBralen_14754
Falcons,RG,Chris Lindstrom,93,63,G_Power,,76,79,92,67,97,26,19,23,25,25,96,83,32,8,75,10,94,91,92,31,57,14,27,10,14,91,92,95,86,81,99,12,10,10,10,15,23,10,12,12,Default Stride Awkward,14,18,16,6,5,28,10,12,6,6,6,6,6,75,307,29,35489,7,Boston College ,63250000,50000000,Right,9551,LindstromChris_20369
Falcons,RG,Ethan Onianwa,67,75,G_Power,,65,66,84,55,63,27,25,10,25,26,70,70,37,10,74,10,89,88,88,24,58,11,15,10,10,81,74,72,74,71,82,12,12,31,29,25,32,27,12,14,Long Stride Awkward,28,14,14,5,5,27,10,13,6,6,6,6,6,78,333,23,37849,0,Ohio State ,4370000,120000,Right,11200,OnianwaEthan_16391
Falcons,RG,Andrew Stueber,64,74,G_Power,,59,62,82,50,71,21,20,19,15,14,71,64,39,19,63,10,86,83,88,24,48,17,25,15,14,81,73,68,68,61,72,10,6,42,35,40,38,34,10,11,Long Stride Awkward,15,12,10,5,5,37,10,12,6,6,6,6,6,78,320,27,36342,4,Michigan ,1000000,0,Right,1962,StueberAndrew_22109
Falcons,RT,Jawaan Taylor,75,71,OT_PassProtector,,66,59,87,63,82,35,30,19,22,20,70,81,38,6,72,10,94,90,84,34,51,15,25,10,10,86,73,67,83,78,70,12,10,10,10,36,27,10,12,12,Default Stride Awkward,12,10,10,5,5,43,10,12,6,6,6,6,6,77,312,28,35759,7,Florida ,2720000,1900000,Right,9650,TaylorJawaan_20534
Falcons,RT,Michael Jerrell,65,72,OT_Agile,,74,81,82,53,53,23,24,16,18,17,72,70,36,13,79,10,93,76,88,25,54,13,10,10,10,78,70,74,66,75,84,12,10,12,18,31,34,15,9,12,Long Stride Awkward,19,20,12,11,7,33,10,15,5,5,5,5,7,77,309,27,36390,2,Findlay ,4010000,160000,Right,10401,JerrellMichael_1120
Falcons,RT,Jack Nelson,63,69,OT_Agile,,67,71,84,64,66,27,34,17,17,18,69,70,25,6,69,10,87,86,87,27,53,17,15,12,11,80,68,70,69,71,77,17,11,34,33,35,30,28,11,12,Long Stride Awkward,19,24,16,5,5,30,10,16,6,6,6,6,6,79,318,24,37271,1,Wisconsin ,4190000,130000,Right,10677,NelsonJack_15145
Falcons,SAM,JD Bertrand,69,40,OLB_RunStopper,,83,87,70,75,70,53,56,25,25,24,45,40,76,27,79,25,89,83,88,56,74,51,48,50,54,78,45,45,35,35,36,15,8,65,54,73,82,71,60,64,Default Stride High and Tight,46,47,18,8,6,81,62,25,9,7,6,7,6,73,235,26,36651,2,Notre Dame ,4010000,330000,Right,10012,BertrandJD_14915
Falcons,SS,Xavier Watts,79,31,S_Zone,,86,88,62,82,81,76,65,31,20,17,35,35,75,59,84,80,93,93,90,52,82,70,51,63,71,57,35,35,35,35,25,29,22,36,33,55,80,78,72,81,Default Stride Loose,66,62,40,35,30,78,67,36,25,21,17,20,25,72,205,24,37217,1,Notre Dame ,5040000,1120000,Right,10771,WattsXavier_15331
Falcons,SS,Sydney Brown,72,29,S_Hybrid,,90,95,69,83,71,76,65,42,32,31,35,25,64,63,94,62,88,90,83,44,79,70,45,63,72,51,35,35,25,25,20,17,17,39,48,58,75,69,71,66,Default Stride Loose,69,65,37,33,24,85,71,35,34,28,24,16,27,70,211,26,36606,3,Illinois ,4410000,1320000,Right,1901,BrownSydney_23081
Falcons,SS,Jammie Robinson,68,34,S_RunSupport,,86,93,67,87,66,70,64,27,15,11,35,35,72,67,81,69,93,92,88,39,81,72,33,70,75,59,35,35,35,35,44,31,25,31,38,47,75,65,62,69,Short Stride Loose,67,65,20,10,10,87,58,25,25,23,21,24,22,71,190,25,36915,3,Florida State ,2390000,0,Right,2372,RobinsonJammie_23045
Falcons,TE,Kyle Pitts Sr,81,8,TE_VerticalThreat,,90,92,71,80,81,85,80,48,18,14,56,60,41,63,92,37,90,88,90,70,78,81,75,68,73,63,53,56,56,59,51,31,21,18,32,39,39,21,16,23,Default Stride Loose,87,81,75,71,66,36,17,76,29,32,23,23,29,78,246,25,36805,5,Florida ,3860000,21730000,Right,1375,PittsKyle_21565
Falcons,TE,Austin Hooper,74,81,TE_Possession,,84,83,73,79,80,86,75,26,21,19,62,59,34,64,85,18,91,89,88,70,70,78,78,59,69,68,58,62,59,55,56,12,15,17,17,29,31,22,14,21,Default,81,81,65,60,56,27,17,69,15,10,6,6,10,76,254,31,34636,10,Stanford ,1490000,1730000,Left,8057,HooperAustin_17645
Falcons,TE,Charlie Woerner,65,89,TE_Possession,,82,82,77,76,72,73,71,34,17,13,62,61,58,54,83,57,91,86,90,66,67,63,59,51,55,73,57,60,59,59,64,21,17,36,42,56,58,58,50,57,Long Stride Default,74,74,64,56,51,63,50,62,22,16,11,13,18,77,250,28,35719,6,Georgia ,7980000,4000000,Right,683,WoernerCharlie_21327
Falcons,WILL,Christian Harris,72,45,OLB_RunStopper,,89,93,69,84,72,69,55,25,22,24,45,45,78,37,83,39,90,84,80,45,82,51,44,46,57,81,45,45,45,45,26,15,10,55,62,67,84,73,65,65,Default Stride Loose,62,50,35,31,29,86,58,37,6,6,6,6,6,73,232,25,36907,4,Alabama ,1480000,1170000,Right,1756,HarrisChristian_22405
Falcons,WILL,Kendal Daniels,69,53,OLB_RunStopper,,86,88,70,81,69,65,57,26,18,19,48,68,81,39,79,19,89,87,85,43,75,51,47,45,50,64,71,55,44,44,26,19,10,54,54,66,83,69,58,68,Long Stride Loose,65,63,43,38,33,79,43,37,6,6,6,6,6,77,242,23,37606,0,Oklahoma ,4370000,760000,Right,11199,DanielsKendal_16377
Falcons,WILL,Josh Woods,62,46,OLB_PassCoverage,,83,83,64,77,73,60,60,15,14,12,45,45,74,24,77,10,84,81,83,26,69,35,31,36,47,68,45,45,45,45,28,12,14,47,49,61,77,71,56,61,Default Stride Loose,47,51,15,5,5,79,59,25,6,6,6,6,6,73,230,30,35247,8,Maryland ,1080000,0,Right,174,WoodsJosh_13893
Falcons,WR,Drake London,92,5,WR_Physical,,88,92,77,88,94,97,73,25,14,17,47,33,42,83,97,38,89,89,88,76,88,84,73,76,82,48,24,21,25,20,29,21,14,10,10,23,29,15,11,18,Long Stride Default,95,94,86,85,80,25,14,95,20,15,10,10,12,76,213,25,37096,4,USC ,65250000,38630000,Left,1813,LondonDrake_22068
Falcons,WR,Zachariah Branch,73,17,WR_Playmaker,,95,95,64,93,51,81,75,34,28,27,45,28,22,76,90,81,91,84,88,39,88,84,46,76,83,34,24,25,27,25,23,21,21,15,18,20,23,26,22,24,Default Stride Loose,79,76,72,73,74,24,20,69,27,23,18,22,26,69,177,22,38075,0,Georgia ,5290000,1710000,Right,11198,BranchZachariah_16206
Falcons,WR,Jahan Dotson,73,4,WR_Playmaker,,92,93,61,84,76,83,74,48,18,15,38,27,25,72,84,80,91,88,81,35,87,82,51,74,82,40,15,22,13,17,22,22,30,10,10,21,36,27,20,28,Short Stride Default,83,83,72,74,75,21,19,70,44,34,30,24,37,71,182,26,36607,4,Penn State ,9000000,6000000,Right,1470,DotsonJahan_22073
Falcons,WR,Olamide Zaccheaus,73,14,WR_Playmaker,,90,88,54,84,77,84,72,31,13,15,45,35,35,75,85,72,88,85,84,35,84,79,39,75,82,44,23,17,19,19,31,24,20,15,23,35,39,30,15,23,Default Stride Loose,80,79,77,76,76,25,10,72,19,12,7,13,10,68,193,29,35634,7,Virginia ,2990000,1490000,Right,688,ZaccheausOlamide_20802
Falcons,WR,Dylan Drummond,66,80,WR_Playmaker,,88,89,57,88,62,80,71,28,20,20,41,27,28,71,80,65,87,88,87,43,83,75,42,70,74,42,19,26,20,17,24,23,17,10,10,29,31,14,18,23,Short Stride Default,78,76,72,71,70,25,15,69,20,18,13,17,19,72,190,26,36542,1,Eastern Michigan ,1980000,0,Right,0,DrummondDylan_4774
Giants,C,John Michael Schmitz Jr,73,61,C_Power,,61,72,84,57,80,35,33,26,19,15,79,76,35,30,73,15,92,87,91,30,57,32,32,15,20,79,77,81,78,75,85,19,15,26,25,28,34,15,10,10,Long Stride Awkward,31,29,10,8,5,39,10,15,28,24,18,15,20,76,320,27,36238,3,Minnesota ,6920000,1670000,Right,2383,SchmitzJohnMichael_22853
Giants,CB,Paulson Adebo,79,21,CB_Zone,,92,91,64,91,77,77,63,30,32,31,35,35,72,51,87,46,91,91,85,41,87,71,33,66,70,44,35,35,35,35,15,10,16,37,44,50,73,76,73,78,Default Stride Loose,70,61,37,34,28,61,87,38,6,6,6,6,6,73,192,27,36344,5,Stanford ,29790000,23940000,Right,1098,AdeboPaulson_21445
Giants,CB,Greg Newsome II,79,20,CB_MantoMan,,91,92,60,90,83,70,61,22,19,12,35,35,45,53,90,40,87,95,82,32,88,60,44,66,75,49,35,35,35,35,19,15,13,28,40,49,73,81,77,75,Short Stride Loose,60,55,39,32,26,64,82,38,6,6,6,6,6,72,192,26,36664,5,Northwestern ,4000000,4000000,Right,1273,NewsomeIIGreg_21457
Giants,CB,Dru Phillips,78,22,CB_Slot,,90,91,62,90,78,59,55,25,26,27,30,26,68,63,95,60,89,87,90,35,88,62,35,67,72,52,25,24,14,15,21,26,11,33,40,57,76,80,77,77,Default Stride Loose,51,51,34,29,21,66,77,32,26,25,22,14,22,71,180,24,37225,2,Kentucky ,3930000,1120000,Right,10208,PhillipsAndru_14968
Giants,CB,Deonte Banks,75,2,CB_MantoMan,,94,97,60,90,70,66,55,25,16,17,34,29,65,64,96,80,89,91,85,48,91,67,53,69,77,51,34,34,29,29,24,20,14,33,41,55,72,67,69,71,Default Stride Loose,61,57,39,36,32,69,76,41,17,14,12,6,19,74,205,25,36953,3,Maryland ,19320000,6850000,Right,1120,BanksDeonte_23052
Giants,CB,Colton Hood,75,12,CB_MantoMan,,91,93,57,89,74,71,64,26,17,15,35,35,66,57,94,54,88,86,85,33,87,65,36,64,70,49,35,35,35,35,16,15,16,35,43,50,74,74,73,68,Default Stride Loose,62,66,42,39,36,65,73,34,18,15,12,14,13,72,193,21,38406,0,Tennessee ,7010000,5760000,Right,11213,HoodColton_16243
Giants,CB,Ar'Darius Washington,75,24,CB_Slot,,84,86,57,80,83,71,59,27,10,11,35,35,68,50,89,40,85,86,85,30,84,67,33,68,73,52,35,35,35,35,10,15,10,25,30,48,82,84,77,81,Short Stride Loose,71,63,30,25,15,74,62,12,24,20,15,15,21,68,176,26,36466,5,TCU ,1900000,710000,Right,1082,WashingtonArDarius_21493
Giants,CB,Korie Black,68,38,CB_MantoMan,,94,91,58,83,62,68,53,22,25,22,35,35,60,45,92,45,89,91,89,24,83,59,30,61,68,39,25,35,25,35,23,28,31,32,27,46,73,61,70,72,Default Stride Loose,62,53,23,23,24,62,63,30,27,18,9,28,23,72,192,24,37429,1,Oklahoma St. ,1840000,0,Right,10875,BlackKorie_16151
Giants,DT,D.J. Reader,84,98,DT_NoseTackle,,70,61,95,57,89,29,30,24,17,17,45,44,86,10,73,9,82,82,84,29,53,18,25,17,16,88,46,45,44,45,35,12,18,77,64,85,87,91,18,26,Default Stride Loose,16,14,13,5,3,80,13,15,6,6,6,6,6,75,335,32,34516,10,Clemson ,6900000,5600000,Right,8187,ReaderDJ_17746
Giants,DT,Shelby Harris,77,93,DT_NoseTackle,,74,75,85,65,78,42,46,24,19,21,45,45,87,10,78,10,90,77,75,32,57,25,35,10,10,87,45,45,45,45,15,12,12,63,75,79,80,80,20,25,Default Stride Awkward,12,10,10,3,2,78,10,12,6,6,6,6,6,74,290,35,33461,12,Illinois St. ,1660000,1340000,Right,7164,HarrisShelby_2099
Giants,DT,Darius Alexander,72,91,DT_NoseTackle,,74,79,86,73,68,50,50,22,23,21,45,45,77,37,78,26,89,86,89,42,63,49,49,31,39,85,45,45,45,45,24,13,7,78,74,81,75,68,31,37,Long Stride Loose,44,34,16,13,10,76,17,14,9,6,6,10,10,76,305,26,36764,1,Toledo ,5040000,1680000,Right,10474,AlexanderDarius_15214
Giants,DT,Roy Robertson-Harris,72,95,DT_NoseTackle,Giants IR,76,71,82,70,87,40,21,34,30,30,45,45,77,16,84,10,84,79,85,46,61,25,54,25,25,79,45,45,45,45,10,12,12,73,65,75,78,85,30,45,Default Stride Awkward,15,10,10,3,2,76,28,12,6,6,6,6,6,77,300,33,34173,10,UTEP ,5000000,4250000,Right,8196,RobertsonHarrisRoy_17897
Giants,DT,Leki Fotu,70,90,DT_NoseTackle,,71,67,88,60,73,36,42,19,15,15,45,45,78,27,74,40,89,82,91,46,53,33,31,19,23,89,45,45,45,45,43,12,10,68,55,74,76,74,13,24,Long Stride Loose,22,23,18,14,12,82,14,12,6,6,6,6,6,77,334,28,36030,6,Utah ,1210000,70000,Right,281,FotuLeki_21121
Giants,DT,Marlon Davidson,69,67,DT_NoseTackle,,70,70,81,69,67,44,38,23,20,15,45,45,82,19,73,10,89,81,92,39,57,34,28,24,29,82,45,45,45,45,16,12,14,70,58,77,78,65,23,27,Long Stride Loose,32,22,16,9,5,82,16,16,6,6,6,6,6,75,303,28,35926,6,Auburn ,1080000,0,Right,734,DavidsonMarlon_21129
Giants,DT,Zacch Pickens,68,96,DT_NoseTackle,,76,83,81,69,68,45,58,20,15,14,40,35,78,42,75,10,93,69,89,47,60,49,60,38,43,80,40,40,35,35,34,17,9,71,61,71,79,69,19,26,Long Stride Awkward,42,41,36,31,25,82,32,34,6,6,6,6,6,76,300,26,36591,3,South Carolina ,1140000,0,Right,2356,PickensZacch_22925
Giants,DT,Sam Roberts,68,99,DT_NoseTackle,,68,74,85,57,71,24,25,14,13,12,51,48,78,16,74,10,89,72,85,40,49,27,31,24,22,83,49,51,49,47,47,12,10,75,62,74,77,70,12,13,Default Stride Awkward,15,11,15,8,4,79,10,14,6,6,6,6,6,77,295,28,35899,4,NW Missouri State ,1210000,0,Right,2614,RobertsSam_22498
Giants,DT,Josh Tupou,67,94,DT_NoseTackle,,70,57,86,52,68,27,20,14,17,11,45,45,83,10,61,10,88,77,92,36,43,24,30,13,13,86,45,45,45,45,35,12,10,69,49,74,74,69,24,29,Long Stride Awkward,15,17,15,7,3,74,14,15,6,6,6,6,6,75,340,32,34456,9,Colorado ,1080000,0,Right,9302,TupouJosh_13037
Giants,DT,Bobby Jamison-Travis,66,97,DT_NoseTackle,,64,70,83,57,66,30,41,13,13,26,48,47,83,14,64,10,87,77,88,46,59,48,44,27,27,80,49,48,48,49,22,12,10,70,65,74,75,64,28,21,Default Stride Awkward,27,27,17,15,3,77,17,29,6,6,6,6,6,75,328,25,37009,0,Auburn ,4370000,280000,Right,11214,JamisonTravisBobby_16239
Giants,FB,Patrick Ricard,82,45,FB_Blocking,,72,75,88,71,81,70,68,23,17,17,72,70,79,56,81,9,84,86,90,68,60,64,69,58,62,79,62,58,54,49,99,12,17,74,66,72,72,74,53,58,Default Stride Loose,40,45,54,43,35,79,36,42,6,6,6,6,6,75,305,32,34481,9,Maine ,3680000,3800000,Right,9274,RicardPatrick_12959
Giants,FS,Jevon Holland,83,8,S_Hybrid,,91,92,65,83,83,79,67,23,11,15,35,35,73,43,87,71,92,93,84,33,86,75,34,64,77,64,35,35,35,35,24,10,11,40,48,59,81,80,83,83,Default Stride Loose,75,69,44,41,40,82,69,46,15,10,10,15,15,73,210,26,36588,5,Oregon ,28210000,16920000,Right,1161,HollandJevon_21470
Giants,FS,Elijah Campbell,62,28,S_Hybrid,,89,83,61,84,62,70,60,27,18,17,34,33,60,55,92,56,84,86,76,28,80,64,29,65,74,46,33,34,33,34,15,15,10,35,41,48,69,60,65,66,Short Stride Loose,62,45,26,16,11,54,65,27,6,6,6,6,6,71,195,31,34935,8,Northern Iowa ,1210000,180000,Right,9726,CampbellElijah_13522
Giants,FS,Raheem Layne,61,43,S_Zone,,86,92,60,75,59,54,60,26,19,17,35,35,64,65,83,35,87,83,85,44,75,70,39,65,71,53,35,35,35,35,25,15,14,35,41,54,76,55,60,66,Default Stride Loose,52,49,25,22,19,76,66,15,6,6,6,6,6,71,192,27,36343,4,Indiana ,2170000,0,Right,4624,LayneRaheem_22594
Giants,HB,Cam Skattebo,81,44,HB_PowerBack,,85,90,83,87,77,72,90,63,66,58,50,57,45,89,92,83,92,94,95,95,85,84,82,73,82,51,33,34,46,42,47,57,50,32,35,40,47,18,19,22,Default,57,56,63,55,52,43,17,61,58,55,52,51,59,70,216,24,37292,1,Arizona St. ,3990000,1050000,Right,10732,SkatteboCam_14807
Giants,HB,Tyrone Tracy Jr,79,29,HB_ElusiveBack,,90,91,72,90,79,67,90,24,25,32,29,50,29,79,88,82,94,86,84,75,89,81,71,76,85,33,15,16,32,27,32,18,17,10,10,24,32,18,13,19,Default Stride Loose,50,50,68,63,60,25,20,59,20,15,10,10,10,73,210,26,36487,2,Purdue ,4010000,290000,Right,10268,TracyJrTyrone_15010
Giants,HB,Devin Singletary,75,26,HB_ElusiveBack,,86,88,70,88,77,70,86,24,14,10,31,63,37,80,84,73,94,92,90,78,89,83,79,76,86,41,24,21,38,35,34,27,12,10,10,25,37,12,13,15,Default Stride High and Tight,48,51,60,54,47,21,15,50,21,15,12,17,14,67,203,28,35676,7,FAU ,8300000,4250000,Right,9629,SingletaryDevin_20491
Giants,HB,Eric Gray,67,20,HB_ElusiveBack,,86,90,69,85,63,72,84,24,16,10,31,55,25,76,86,72,92,86,90,70,86,82,70,73,79,33,18,24,32,37,28,24,19,10,10,24,34,13,10,16,Long Stride Default,49,47,63,56,48,23,14,49,24,19,15,17,21,70,210,26,36468,3,Oklahoma ,3760000,250000,Right,2175,GrayEric_22736
Giants,K,Ben Sauls,70,30,KP_Power,,73,73,46,60,53,19,26,24,93,77,12,10,20,10,47,10,85,84,62,12,52,10,36,22,35,17,24,12,10,12,14,17,18,10,10,13,24,14,11,13,Default Stride Awkward,14,10,10,10,10,16,16,11,31,28,25,12,18,70,186,25,37103,1,Pittsburgh ,1840000,0,Left,10721,SaulsBen_15365
Giants,LEDG,Khalid Kareem,67,54,DE_PowerRusher,,78,81,84,71,65,37,39,18,18,13,45,45,75,13,82,10,85,77,81,29,59,22,26,19,25,80,45,45,45,45,11,12,10,71,59,75,78,62,19,28,Long Stride Loose,18,19,14,7,3,80,19,12,6,6,6,6,6,76,255,28,35913,6,Notre Dame ,1070000,0,Right,709,KareemKhalid_21283
Giants,LG,Jon Runyan,74,76,G_Agile,,71,69,87,63,84,36,29,25,17,12,76,76,30,17,75,10,92,90,88,27,57,12,26,15,19,83,75,77,75,77,77,12,14,24,16,22,30,26,12,15,Default Stride Awkward,15,22,17,12,5,22,10,18,6,6,6,6,6,76,307,29,35650,6,Michigan ,21750000,8250000,Right,558,RunyanJon_21179
Giants,LG,Lucas Patrick,72,62,G_Agile,,69,80,84,59,72,24,26,21,16,21,76,76,34,8,72,14,87,87,86,31,50,18,29,12,17,80,74,78,75,77,82,12,13,10,10,20,23,14,12,12,Default Stride Awkward,16,20,13,5,5,35,10,12,6,6,6,6,6,75,313,33,34180,10,Duke ,1300000,180000,Right,9262,PatrickLucas_12973
Giants,LG,Aaron Stinnie,69,64,G_PassProtector,,69,61,83,60,82,35,20,21,16,12,71,75,29,5,68,10,83,82,86,15,49,10,10,10,10,77,75,67,71,79,79,12,10,10,10,20,23,10,12,12,Default Stride Awkward,12,10,10,5,5,12,10,12,6,6,6,6,6,75,312,32,34383,8,J. Madison ,1300000,180000,Right,9928,StinnieAaron_13804
Giants,LS,Ben Mann,65,58,LS_Accurate,,72,82,65,70,53,55,62,20,14,13,48,52,53,26,76,10,92,71,82,33,74,22,25,10,14,54,38,33,48,38,38,10,10,56,55,63,63,27,15,20,Default,41,42,37,30,25,59,15,22,9,8,7,10,10,77,232,24,37443,0,Boston College ,3080000,20000,Right,0,MannBen_10878
Giants,LT,Andrew Thomas,93,78,OT_PassProtector,,68,64,90,63,91,46,33,23,24,22,86,94,31,8,78,10,83,91,86,33,57,17,27,11,22,93,85,87,96,93,86,12,14,10,10,27,24,13,12,15,Default Stride Awkward,42,20,29,14,10,30,10,19,6,6,6,6,6,77,315,27,36182,6,Georgia ,66100000,52460000,Right,611,ThomasAndrew_20964
Giants,LT,J.C. Davis,67,74,OT_Agile,,67,72,84,58,64,22,27,18,10,12,75,71,38,17,75,10,88,86,87,27,51,13,15,10,10,80,74,77,75,72,80,12,12,39,41,35,22,17,13,11,Long Stride Awkward,17,16,16,5,5,43,10,13,6,6,6,6,6,76,322,22,37903,0,Illinois ,4370000,280000,Right,11211,DavisJC_1882
Giants,LT,Joshua Ezeudu,64,75,OT_Agile,,65,71,81,56,70,23,35,16,24,23,69,71,21,12,71,10,88,84,77,20,57,17,19,10,10,78,67,71,70,72,86,11,7,10,10,20,19,24,9,10,Default Stride Awkward,15,12,10,5,5,31,10,10,6,6,6,6,6,76,308,26,36422,4,North Carolina ,1140000,100000,Right,1571,EzeuduJoshua_22440
Giants,MIKE,Tremaine Edmunds,83,49,MLB_FieldGeneral,,85,85,75,84,88,74,48,18,20,14,45,45,89,29,85,10,92,90,88,28,77,40,39,43,49,81,45,45,45,45,17,12,10,61,73,76,88,86,65,72,Long Stride Loose,48,36,15,5,5,85,37,15,6,6,6,6,6,76,251,28,35917,8,Virginia Tech ,23050000,12830000,Right,8875,EdmundsTremaine_13119
Giants,MIKE,Zaire Barnes,66,46,MLB_PassCoverage,,88,91,67,83,59,60,56,28,18,11,45,45,78,50,82,45,88,83,75,48,78,60,33,62,68,68,45,45,45,45,23,24,14,48,58,62,83,55,65,64,Default Stride Loose,62,55,37,31,24,77,48,34,24,22,18,13,12,73,232,26,36406,3,W. Michigan ,1070000,70000,Right,2805,BarnesZaire_23265
Giants,MIKE,Jack Kelly,65,51,MLB_FieldGeneral,,87,90,69,80,65,64,53,27,14,15,45,35,77,29,88,17,88,87,89,43,77,52,44,37,58,75,46,46,44,35,28,11,10,56,62,72,80,64,56,60,Default Stride High and Tight,54,55,42,39,36,76,45,36,6,6,6,6,6,74,240,23,37623,0,BYU ,4370000,280000,Right,11215,KellyJack_16257
Giants,P,Jordan Stout,76,15,KP_Power,,83,88,45,66,62,27,34,34,94,79,14,17,27,9,63,10,89,86,76,10,57,21,15,24,32,16,16,16,17,17,15,18,17,10,10,21,24,17,10,10,Default Stride Loose,15,15,15,15,15,19,10,15,27,23,18,15,19,75,214,28,36011,4,Penn State ,7970000,4320000,Right,1957,StoutJordan_22253
