cohort,name,pos,team,appearance,skin_source,skin_agreement,hair_source,band
fa_pool,Mekeli Ieremia,DT,(free agent pool),Head4a Eyes1c Hair1m Beard1a Eyebrows1a Nose4d Mouth4a Glasses1e Clothes2,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Lionel Antoine,OT,(free agent pool),Head5a Eyes1e Hair1r1 Beard1d Eyebrows1b Nose5d Mouth5a Glasses1e Clothes2,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Greg Fairchild,OT,(free agent pool),Head1a Eyes1c Hair3k Beard3c Eyebrows3a Nose1a Mouth1a Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Tom London,CB,(free agent pool),Head4a Eyes1e Hair1h Beard1f2 Eyebrows1b Nose4c Mouth4a Glasses1e Clothes1,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Dan Dickel,MLB,(free agent pool),Head5a Eyes1c Hair3i Beard3d Eyebrows3b Nose5c Mouth5b Glasses1e Clothes1,"PSKI 1 bimodal -> abstain, league prior",0.00,PHCL NFL79,dark
fa_pool,James McAlister,RB,(free agent pool),Head5a Eyes1c Hair1p Beard1f1 Eyebrows1a Nose5b Mouth5b Glasses1e Clothes2,archive all-time tiebreak,1.00,PHCL NFL79,dark
fa_pool,Kevin Bell,WR,(free agent pool),Head5a Eyes1a Hair1d Beard1g Eyebrows1a Nose5d Mouth5a Glasses1e Clothes1,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Darnell Powell,RB,(free agent pool),Head5a Eyes1a Hair1h Beard1b Eyebrows1b Nose5b Mouth5a Glasses1e Clothes2,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Larry Riley,CB,(free agent pool),Head4a Eyes1d Hair1f Beard1b Eyebrows1b Nose4b Mouth4b Glasses1e Clothes2,archive all-time tiebreak,1.00,PHCL NFL79,dark
fa_pool,Herb Lusk,RB,(free agent pool),Head2a Eyes1b Hair1f Beard1d Eyebrows1a Nose2a Mouth2b Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Buddy Hardaway,OT,(free agent pool),Head5b Eyes1a Hair1o Beard1f2 Eyebrows1b Nose5b Mouth5b Glasses1e Clothes2,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Lon Boyett,TE,(free agent pool),Head1a Eyes1d Hair3i Beard3f1 Eyebrows3b Nose1c Mouth1b Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Bill Adams,OT,(free agent pool),Head3a Eyes1c Hair3f Beard3b Eyebrows3b Nose3b Mouth3a Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Doug Becker,OLB,(free agent pool),Head5a Eyes1e Hair1o Beard1d Eyebrows1a Nose5d Mouth5a Glasses1e Clothes2,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Mike Franckowiak,RB,(free agent pool),Head5a Eyes1b Hair5a Beard5c Eyebrows5b Nose5c Mouth5b Glasses1e Clothes1,"PSKI 1 bimodal -> abstain, league prior",0.00,PHCL NFL79,dark
fa_pool,Dave Mays,QB,(free agent pool),Head5a Eyes1d Hair1r1 Beard1f1 Eyebrows1b Nose5c Mouth5a Glasses1e Clothes2,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Mike Morgan,RB,(free agent pool),Head5a Eyes1c Hair1a Beard1c Eyebrows1a Nose5b Mouth5b Glasses1e Clothes1,archive season-majority,1.00,PHCL NFL79,dark
fa_pool,Anthony Davis,RB,(free agent pool),Head5a Eyes1d Hair1f Beard1f1 Eyebrows1b Nose5d Mouth5b Glasses1e Clothes1,archive season-majority,0.83,PHCL NFL79,dark
fa_pool,Bob Simpson,DT,(free agent pool),Head5a Eyes1a Hair3f Beard3c Eyebrows3a Nose5b Mouth5b Glasses1e Clothes1,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Kevin Hunt,OT,(free agent pool),Head1b Eyes1b Hair3c Beard3d Eyebrows3a Nose1c Mouth1b Glasses1e Clothes1,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Harold Hart,RB,(free agent pool),Head5a Eyes1c Hair1d Beard1c Eyebrows1b Nose5a Mouth5a Glasses1e Clothes2,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Mike Baldassin,OLB,(free agent pool),Head5a Eyes1e Hair5j Beard5g Eyebrows5a Nose5d Mouth5b Glasses1e Clothes2,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Wonder Monds,S,(free agent pool),Head4a Eyes1a Hair1o Beard1b Eyebrows1b Nose4c Mouth4b Glasses1e Clothes1,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Stu O'Dell,OLB,(free agent pool),Head1a Eyes1d Hair3e Beard3e Eyebrows3b Nose1d Mouth1a Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Dennis Sproul,QB,(free agent pool),Head1a Eyes1c Hair2g Beard2a Eyebrows2b Nose1c Mouth1a Glasses1e Clothes1,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Alvin Maxson,RB,(free agent pool),Head1a Eyes1b Hair1p Beard1f1 Eyebrows1b Nose1d Mouth1b Glasses1e Clothes2,archive era-majority,1.00,PHCL NFL79,light
fa_pool,Ron Hunt,OT,(free agent pool),Head5b Eyes1c Hair1r1 Beard1f2 Eyebrows1b Nose5c Mouth5b Glasses1e Clothes2,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Ernest Pough,WR,(free agent pool),Head1a Eyes1b Hair1i Beard1c Eyebrows1b Nose1a Mouth1b Glasses1e Clothes2,"PSKI 1 bimodal -> abstain, league prior",0.00,PHCL NFL79,light
fa_pool,Steve Knutson,OT,(free agent pool),Head1a Eyes1c Hair3h Beard3f2 Eyebrows3a Nose1a Mouth1a Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Tommy Southard,WR,(free agent pool),Head4a Eyes1d Hair3a Beard3f2 Eyebrows3a Nose4d Mouth4a Glasses1e Clothes2,"PSKI 1 bimodal -> abstain, league prior",0.00,PHCL NFL79,dark
fa_pool,Dennis Law,WR,(free agent pool),Head5a Eyes1c Hair1a Beard1f1 Eyebrows1b Nose5d Mouth5a Glasses1e Clothes1,archive era-majority,1.00,PHCL NFL79,dark
fa_pool,Larry Collins,RB,(free agent pool),Head1a Eyes1b Hair1i Beard1a Eyebrows1b Nose1d Mouth1b Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Bob Moore,TE,(free agent pool),Head1a Eyes1d Hair3d Beard3b Eyebrows3b Nose1b Mouth1b Glasses1e Clothes1,"PSKI 1 bimodal -> abstain, league prior",0.00,PHCL NFL79,light
fa_pool,Dean Moore,OLB,(free agent pool),Head5a Eyes1a Hair3i Beard3f1 Eyebrows3b Nose5a Mouth5a Glasses1e Clothes2,"PSKI 1 bimodal -> abstain, league prior",0.00,PHCL NFL79,dark
fa_pool,Jack Steptoe,WR,(free agent pool),Head4a Eyes1a Hair1d Beard1f2 Eyebrows1b Nose4a Mouth4b Glasses1e Clothes1,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Calvin O'Neal,MLB,(free agent pool),Head4a Eyes1a Hair1r1 Beard1f2 Eyebrows1a Nose4d Mouth4b Glasses1e Clothes1,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Rob Hertel,QB,(free agent pool),Head1a Eyes1c Hair3g Beard3f1 Eyebrows3a Nose1b Mouth1a Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Dan Gray,DE,(free agent pool),Head5a Eyes1a Hair3e Beard3a Eyebrows3b Nose5c Mouth5a Glasses1e Clothes2,"PSKI 1 bimodal -> abstain, league prior",0.00,PHCL NFL79,dark
fa_pool,James Thompson,WR,(free agent pool),Head4a Eyes1a Hair1c Beard1c Eyebrows1a Nose4b Mouth4b Glasses1e Clothes2,"PSKI 1 bimodal -> abstain, league prior",0.00,PHCL NFL79,dark
fa_pool,Reggie Grant,CB,(free agent pool),Head4a Eyes1b Hair1m Beard1d Eyebrows1b Nose4b Mouth4a Glasses1e Clothes1,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Lindsey Mason,OT,(free agent pool),Head5b Eyes1a Hair3l Beard3d Eyebrows3a Nose5a Mouth5a Glasses1e Clothes2,archive season-majority,0.75,PHCL NFL79,dark
fa_pool,Bruce Threadgill,CB,(free agent pool),Head1a Eyes1e Hair5c Beard5g Eyebrows5a Nose1d Mouth1a Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Jeff Winans,DE,(free agent pool),Head2b Eyes1d Hair3g Beard3d Eyebrows3b Nose2d Mouth2b Glasses1e Clothes1,archive all-time tiebreak,1.00,PHCL NFL79,light
fa_pool,George Franklin,RB,(free agent pool),Head4a Eyes1a Hair1m Beard1a Eyebrows1b Nose4b Mouth4b Glasses1e Clothes1,NFL79 PSKI 2 (73%),0.73,PHCL NFL79,dark
fa_pool,Joe Moreino,DT,(free agent pool),Head1a Eyes1a Hair1o Beard1g Eyebrows1a Nose1b Mouth1a Glasses1e Clothes1,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Tom DePaso,MLB,(free agent pool),Head1a Eyes1c Hair3f Beard3e Eyebrows3b Nose1a Mouth1a Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
fa_pool,Jim Harlan,OT,(free agent pool),Head3a Eyes1a Hair3f Beard3f2 Eyebrows3b Nose3a Mouth3b Glasses1e Clothes2,NFL79 PSKI 0 (73%),0.73,PHCL NFL79,light
draft_1980,Billy Sims,RB,Rookie,Head5a Eyes1d Hair1h Beard1a Eyebrows1a Nose5b Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1980,Lam Jones,WR,Rookie,Head5a Eyes1a Hair2h Beard2f1 Eyebrows2a Nose5c Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1980,Anthony Munoz,OT,Rookie,Head4b Eyes1e Hair1g Beard1a Eyebrows1a Nose4d Mouth4a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Bruce Clark,DE,Rookie,Head5a Eyes1e Hair1j Beard1b Eyebrows1b Nose5d Mouth5b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Curtis Dickey,RB,Rookie,Head4a Eyes1e Hair1p Beard1g Eyebrows1a Nose4c Mouth4a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Curtis Greer,DE,Rookie,Head5a Eyes1a Hair3d Beard3a Eyebrows3a Nose5a Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Junior Miller,TE,Rookie,Head5a Eyes1d Hair3j Beard3f1 Eyebrows3b Nose5b Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Mark Haynes,S,Rookie,Head4a Eyes1e Hair5k Beard5g Eyebrows5a Nose4b Mouth4b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Doug Martin,DE,Rookie,Head4a Eyes1b Hair1b Beard1g Eyebrows1b Nose4b Mouth4b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Jacob Green,DE,Rookie,Head4b Eyes1c Hair1h Beard1d Eyebrows1b Nose4a Mouth4b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Brad Budde,OG,Rookie,Head4a Eyes1c Hair1h Beard1e Eyebrows1a Nose4a Mouth4a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Stan Brock,OT,Rookie,Head1a Eyes1a Hair3i Beard3g Eyebrows3a Nose1a Mouth1a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1980,Earl Cooper,RB,Rookie,Head5a Eyes1e Hair1l Beard1f1 Eyebrows1b Nose5c Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Roland James,S,Rookie,Head5a Eyes1d Hair1e Beard1g Eyebrows1b Nose5a Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Marc Wilson,QB,Rookie,Head2a Eyes1d Hair2e Beard2g Eyebrows2b Nose2b Mouth2b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1980,Jim Ritcher,OG,Rookie,Head1a Eyes1a Hair4g Beard4f1 Eyebrows4a Nose1b Mouth1a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1980,Johnnie Johnson,S,Rookie,Head2a Eyes1d Hair2h Beard2g Eyebrows2b Nose2a Mouth2a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1980,Art Monk,WR,Rookie,Head5a Eyes1d Hair1h Beard1c Eyebrows1b Nose5b Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Otis Wilson,OLB,Rookie,Head5a Eyes1a Hair1f Beard1g Eyebrows1a Nose5a Mouth5b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Jim Stuckey,DE,Rookie,Head5a Eyes1a Hair1m Beard1a Eyebrows1b Nose5d Mouth5b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Don McNeal,S,Rookie,Head5a Eyes1d Hair4a Beard4g Eyebrows4b Nose5a Mouth5b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1980,Ray Snell,OG,Rookie,Head4a Eyes1a Hair1p Beard1g Eyebrows1b Nose4b Mouth4a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Roynell Young,S,Rookie,Head4b Eyes1a Hair2f Beard2d Eyebrows2a Nose4c Mouth4a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Derrick Hatchett,S,Rookie,Head5a Eyes1c Hair1k Beard1a Eyebrows1b Nose5a Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1980,Vagas Ferguson,RB,Rookie,Head1a Eyes1d Hair4l Beard4e Eyebrows4a Nose1a Mouth1a Glasses1e Clothes2,archive season-majority,0.75,generated,light
draft_1980,George Cumby,OLB,Rookie,Head5a Eyes1b Hair5f Beard5f2 Eyebrows5a Nose5a Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Charles White,RB,Rookie,Head5a Eyes1e Hair1m Beard1g Eyebrows1b Nose5b Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Mark Malone,QB,Rookie,Head1a Eyes1d Hair1g Beard1a Eyebrows1a Nose1c Mouth1b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1980,Joe Cribbs,RB,Rookie,Head4a Eyes1a Hair1j Beard1c Eyebrows1b Nose4a Mouth4a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Willie Teal,S,Rookie,Head4a Eyes1c Hair1k Beard1a Eyebrows1b Nose4a Mouth4a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Kirby Criswell,OLB,Rookie,Head1b Eyes1c Hair3d Beard3b Eyebrows3a Nose1a Mouth1b Glasses1e Clothes2,no source -> league prior,0.00,generated,light
draft_1980,Ray Donaldson,C,Rookie,Head4a Eyes1d Hair1p Beard1e Eyebrows1a Nose4d Mouth4a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Doug Marsh,TE,Rookie,Head5a Eyes1d Hair3h Beard3c Eyebrows3b Nose5a Mouth5b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Mark Lee,S,Rookie,Head4b Eyes1e Hair4j Beard4g Eyebrows4b Nose4c Mouth4a Glasses1e Clothes1,archive season-majority,0.90,generated,dark
draft_1980,Bob Kohrs,DE,Rookie,Head1a Eyes1d Hair5a Beard5g Eyebrows5b Nose1a Mouth1b Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1980,Buddy Curry,OLB,Rookie,Head1a Eyes1e Hair2h Beard2f1 Eyebrows2b Nose1c Mouth1a Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1980,Gene Bradley,QB,Rookie,Head1a Eyes1b Hair1n Beard1g Eyebrows1b Nose1c Mouth1b Glasses1e Clothes2,no source -> league prior,0.00,generated,light
draft_1980,Angelo Fields,OT,Rookie,Head4a Eyes1e Hair2c Beard2g Eyebrows2b Nose4d Mouth4b Glasses1e Clothes1,archive season-majority,0.80,generated,dark
draft_1980,Keena Turner,OLB,Rookie,Head4a Eyes1d Hair3c Beard3f1 Eyebrows3a Nose4a Mouth4a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Darrol Ray,S,Rookie,Head5b Eyes1d Hair5b Beard5c Eyebrows5b Nose5a Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1980,Dave Waymer,S,Rookie,Head5b Eyes1b Hair1d Beard1e Eyebrows1a Nose5b Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Rulon Jones,DE,Rookie,Head2a Eyes1c Hair4c Beard4g Eyebrows4a Nose2b Mouth2a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1980,Matt Millen,OLB,Rookie,Head1a Eyes1d Hair1i Beard1f2 Eyebrows1b Nose1c Mouth1a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1980,Andre Hines,OT,Rookie,Head5a Eyes1e Hair3j Beard3a Eyebrows3b Nose5b Mouth5a Glasses1e Clothes1,no source -> league prior,0.00,generated,dark
draft_1980,Larry McGrew,OLB,Rookie,Head4b Eyes1d Hair2g Beard2c Eyebrows2a Nose4b Mouth4b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Matt Suhey,RB,Rookie,Head4b Eyes1a Hair1c Beard1e Eyebrows1b Nose4c Mouth4b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Ralph Clayton,WR,Rookie,Head2a Eyes1c Hair4l Beard4d Eyebrows4a Nose2b Mouth2a Glasses1e Clothes2,no source -> league prior,0.00,generated,light
draft_1980,Dwight Stephenson,C,Rookie,Head5a Eyes1d Hair1p Beard1c Eyebrows1b Nose5a Mouth5b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Kevin House,WR,Rookie,Head5a Eyes1e Hair1j Beard1a Eyebrows1a Nose5c Mouth5a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Irv Pankey,OT,Rookie,Head1a Eyes1b Hair3j Beard3g Eyebrows3b Nose1a Mouth1a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1980,Tim Foley,OT,Rookie,Head1a Eyes1d Hair1d Beard1g Eyebrows1b Nose1c Mouth1b Glasses1e Clothes1,archive era-majority,1.00,PHCL NFL79,light
draft_1980,Daryle Skaugstad,DT,Rookie,Head4a Eyes1d Hair5a Beard5f2 Eyebrows5a Nose4b Mouth4b Glasses1e Clothes2,no source -> league prior,0.00,generated,dark
draft_1980,Perry Harrington,RB,Rookie,Head4a Eyes1a Hair2h Beard2b Eyebrows2b Nose4d Mouth4b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Cleveland Crosby,DE,Rookie,Head1a Eyes1a Hair2l Beard2e Eyebrows2b Nose1d Mouth1b Glasses1e Clothes1,no source -> league prior,0.00,generated,light
draft_1980,Mat Mendenhall,DE,Rookie,Head1a Eyes1c Hair5e Beard5b Eyebrows5a Nose1c Mouth1b Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1980,John Goodman,DE,Rookie,Head2b Eyes1d Hair4b Beard4c Eyebrows4a Nose2b Mouth2a Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1980,Tom Turnure,C,Rookie,Head1a Eyes1e Hair3h Beard3b Eyebrows3a Nose1d Mouth1a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),light
draft_1980,Jewerl Thomas,RB,Rookie,Head5a Eyes1b Hair3e Beard3a Eyebrows3a Nose5a Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Rod Horn,DT,Rookie,Head1b Eyes1a Hair5k Beard5f1 Eyebrows5a Nose1a Mouth1a Glasses1e Clothes1,no source -> league prior,0.00,generated,light
draft_1980,John Sinnott,OT,Rookie,Head1a Eyes1a Hair5f Beard5e Eyebrows5a Nose1c Mouth1a Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1980,Syd Kitson,OG,Rookie,Head3a Eyes1d Hair2g Beard2f1 Eyebrows2a Nose3d Mouth3b Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1980,Mike Friede,WR,Rookie,Head3a Eyes1e Hair3i Beard3f2 Eyebrows3a Nose3c Mouth3a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1980,Earl Jones,S,Rookie,Head4a Eyes1c Hair4g Beard4g Eyebrows4a Nose4b Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1980,Myron Lapka,DT,Rookie,Head3a Eyes1b Hair3h Beard3e Eyebrows3b Nose3b Mouth3b Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1980,Jim Miller,P,Rookie,Head1a Eyes1d Hair3d Beard3d Eyebrows3a Nose1b Mouth1b Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1980,James Hadnot,RB,Rookie,Head4b Eyes1c Hair5h Beard5c Eyebrows5b Nose4c Mouth4a Glasses1e Clothes2,archive season-majority,1.00,generated,dark
draft_1980,Mark Brammer,TE,Rookie,Head1a Eyes1b Hair1c Beard1g Eyebrows1b Nose1a Mouth1b Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1980,Brent Boyd,OG,Rookie,Head4a Eyes1a Hair1s Beard1f2 Eyebrows1a Nose4a Mouth4a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Lance Mehl,OLB,Rookie,Head3a Eyes1a Hair1d Beard1a Eyebrows1a Nose3c Mouth3a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1980,LeRoy Irvin,S,Rookie,Head5a Eyes1c Hair5c Beard5f1 Eyebrows5b Nose5c Mouth5b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1980,John Schmeding,OG,Rookie,Head5a Eyes1d Hair1n Beard1f1 Eyebrows1b Nose5b Mouth5b Glasses1e Clothes1,no source -> league prior,0.00,generated,dark
draft_1980,Cliff Odom,OLB,Rookie,Head4a Eyes1d Hair4g Beard4c Eyebrows4a Nose4b Mouth4a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Steve McMichael,DT,Rookie,Head1a Eyes1d Hair2f Beard2g Eyebrows2a Nose1d Mouth1a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1980,Larry Carter,S,Rookie,Head3a Eyes1c Hair2e Beard2a Eyebrows2a Nose3d Mouth3b Glasses1e Clothes1,no source -> league prior,0.00,generated,light
draft_1980,Bill Barnett,DE,Rookie,Head5a Eyes1d Hair3e Beard3a Eyebrows3b Nose5b Mouth5a Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Scot Brantley,OLB,Rookie,Head5a Eyes1d Hair1i Beard1e Eyebrows1b Nose5b Mouth5a Glasses1e Clothes2,archive season-majority,1.00,generated,dark
draft_1980,Craig Puki,OLB,Rookie,Head1a Eyes1a Hair1p Beard1a Eyebrows1b Nose1a Mouth1a Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1980,Bill Roe,OLB,Rookie,Head5b Eyes1c Hair3b Beard3f2 Eyebrows3a Nose5d Mouth5b Glasses1e Clothes1,no source -> league prior,0.00,generated,dark
draft_1980,Tim Smith,WR,Rookie,Head5a Eyes1a Hair3j Beard3c Eyebrows3b Nose5a Mouth5b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,James Jones,RB,Rookie,Head4a Eyes1a Hair1s Beard1a Eyebrows1b Nose4c Mouth4b Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Charles Baker,OLB,Rookie,Head5a Eyes1c Hair1l Beard1b Eyebrows1b Nose5b Mouth5a Glasses1e Clothes1,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Phil Murphy,DT,Rookie,Head4a Eyes1e Hair3c Beard3a Eyebrows3b Nose4a Mouth4b Glasses1e Clothes2,archive era-majority,1.00,generated,dark
draft_1980,Ray Sydnor,TE,Rookie,Head1a Eyes1c Hair1i Beard1d Eyebrows1b Nose1d Mouth1b Glasses1e Clothes1,no source -> league prior,0.00,generated,light
draft_1980,Ricky Churchman,S,Rookie,Head1b Eyes1b Hair1r1 Beard1d Eyebrows1a Nose1d Mouth1b Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1980,Eric Hipple,QB,Rookie,Head2a Eyes1e Hair4g Beard4c Eyebrows4b Nose2b Mouth2b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),light
draft_1980,William Glass,OG,Rookie,Head5a Eyes1b Hair2c Beard2d Eyebrows2b Nose5a Mouth5a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Fred Nixon,WR,Rookie,Head5a Eyes1c Hair5d Beard5c Eyebrows5b Nose5a Mouth5b Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Ray Butler,WR,Rookie,Head5b Eyes1b Hair1b Beard1a Eyebrows1b Nose5b Mouth5b Glasses1e Clothes2,registry-1986 family,1.00,registry-1986 (whole),dark
draft_1980,Rusty Lisch,QB,Rookie,Head3a Eyes1e Hair2e Beard2e Eyebrows2b Nose3b Mouth3b Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1980,Danny Pittman,WR,Rookie,Head4b Eyes1d Hair5j Beard5g Eyebrows5b Nose4d Mouth4a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Jim Laughlin,OLB,Rookie,Head3a Eyes1a Hair1c Beard1f2 Eyebrows1a Nose3b Mouth3a Glasses1e Clothes2,archive era-majority,1.00,generated,light
draft_1980,Dennis Johnson,OLB,Rookie,Head5b Eyes1a Hair1m Beard1f2 Eyebrows1b Nose5a Mouth5b Glasses1e Clothes1,archive season-majority,0.92,PHCL 1976 mod,dark
draft_1980,Ervin Parker,OLB,Rookie,Head4a Eyes1c Hair3i Beard3d Eyebrows3a Nose4c Mouth4a Glasses1e Clothes1,archive era-majority,1.00,generated,dark
draft_1980,Dave Klug,OLB,Rookie,Head2a Eyes1e Hair3c Beard3g Eyebrows3b Nose2c Mouth2a Glasses1e Clothes1,archive era-majority,1.00,generated,light
draft_1980,Jesse Johnson,S,Rookie,Head5a Eyes1b Hair4g Beard4f1 Eyebrows4b Nose5a Mouth5a Glasses1e Clothes2,archive era-majority,1.00,generated,dark
