doc_id,stratum,path,title_as_filed,year_as_filed,has_text,format,klass,per_player,read_method,note,bytes,words,ev_year_min,ev_year_max,ev_year_modal,ev_football,ev_baseball,ev_hockey,ev_basketball,ev_college,ev_bio_labels,ev_bio_prose,ev_htwt,ev_roster_rows,ev_name_pos,ev_stat_heads,ev_stat_rows,dup_relation,dup_with,dup_containment,dup_n_partners
bears-2013-media-guide-chicago,nfl-books,nfl-books/text_all/bears-2013-media-guide-chicago.txt,Chicago Bears 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1683535,287790,1852,2022,2012,1290,4,0,6,222,128,133,0,167,710,447,716,,,,0
bengals-2013-media-guide-cincinnati,nfl-books,nfl-books/text_all/bengals-2013-media-guide-cincinnati.txt,Cincinnati Bengals 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1599238,272489,1850,2024,2012,1043,1,0,1,130,347,171,178,142,614,352,599,,,,0
bills-2013-media-guide-buffalo,nfl-books,nfl-books/text_all/bills-2013-media-guide-buffalo.txt,Buffalo Bills 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,847216,148898,1851,2022,2012,444,0,0,0,67,97,70,178,76,493,234,273,,,,0
broncos-2013-media-guide-denver,nfl-books,nfl-books/text_all/broncos-2013-media-guide-denver.txt,Denver Broncos 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,2967119,524110,1851,2029,2012,3035,2,0,2,281,242,255,8,1397,1067,672,1880,overlapping,broncos-2012-media-guide-denver,0.295,1
browns-2013-media-guide-cleveland,nfl-books,nfl-books/text_all/browns-2013-media-guide-cleveland.txt,Cleveland Browns 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1347627,216482,1887,2029,2012,1274,6,1,0,201,83,213,0,83,21,213,189,,,,0
buccaneers-2013-media-guide-tampa-bay-b,nfl-books,nfl-books/text_all/buccaneers-2013-media-guide-tampa-bay-b.txt,Tampa Bay Buccaneers 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,23183,2529,1879,2013,2012,1,0,0,0,0,0,0,0,0,0,0,0,,,,0
cardinals-2013-media-guide-arizona,nfl-books,nfl-books/text_all/cardinals-2013-media-guide-arizona.txt,Arizona Cardinals 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,2112626,342895,1861,2028,2012,1601,4,0,4,331,114,160,1,65,652,275,153,,,,0
chargers-2013-media-guide-san-diego,nfl-books,nfl-books/text_all/chargers-2013-media-guide-san-diego.txt,San Diego Chargers 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1593514,275361,1851,2025,2012,1681,3,0,4,221,157,275,2,92,1461,729,512,,,,0
chiefs-2013-media-guide-kansas-city,nfl-books,nfl-books/text_all/chiefs-2013-media-guide-kansas-city.txt,Kansas City Chiefs 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,2081735,345995,1852,2027,2012,2190,3,0,4,248,211,132,0,189,1737,235,751,,,,0
colts-2013-media-guide-indianapolis,nfl-books,nfl-books/text_all/colts-2013-media-guide-indianapolis.txt,Indianapolis Colts 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1621694,277750,1852,2029,2012,1834,3,0,1,173,328,257,1,117,153,388,357,,,,0
cowboys-2013-media-guide-dallas,nfl-books,nfl-books/text_all/cowboys-2013-media-guide-dallas.txt,Dallas Cowboys 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1978388,339669,1858,2020,2012,2422,18,0,10,271,196,150,0,109,1301,472,275,,,,0
dolphins-2013-media-guide-miami,nfl-books,nfl-books/text_all/dolphins-2013-media-guide-miami.txt,Miami Dolphins 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,2289325,391375,1850,2029,2012,2752,20,0,8,352,257,261,0,288,840,371,644,overlapping,dolphins-2012-media-guide-miami,0.303,1
eagles-2013-media-guide-philadelphia,nfl-books,nfl-books/text_all/eagles-2013-media-guide-philadelphia.txt,Philadelphia Eagles 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1126936,204863,1855,2027,2012,783,15,0,5,137,45,88,0,12,47,310,170,,,,0
falcons-2013-media-guide-atlanta,nfl-books,nfl-books/text_all/falcons-2013-media-guide-atlanta.txt,Atlanta Falcons 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1131989,189807,1936,2023,2012,882,5,0,3,134,97,128,2,63,245,88,30,,,,0
giants-2013-media-guide-new-york-c,nfl-books,nfl-books/text_all/giants-2013-media-guide-new-york-c.txt,New York Giants 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1446693,233032,1920,2019,2012,2171,0,0,5,112,317,268,0,13,56,60,21,overlapping,giants-2012-media-guide-new-york,0.302,1
jaguars-2013-media-guide-jacksonville,nfl-books,nfl-books/text_all/jaguars-2013-media-guide-jacksonville.txt,Jacksonville Jaguars 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1131545,193855,1909,2016,2012,1091,0,0,2,203,224,236,0,161,281,118,83,,,,0
jets-2013-media-guide-new-york,nfl-books,nfl-books/text_all/jets-2013-media-guide-new-york.txt,New York Jets 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,757277,136806,1896,2014,2012,1124,0,0,3,109,175,111,0,2,14,50,58,,,,0
lions-2013-media-guide-detroit,nfl-books,nfl-books/text_all/lions-2013-media-guide-detroit.txt,Detroit Lions 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1653247,305269,1850,2029,2012,1556,3,0,2,148,19,138,1,573,1007,80,750,,,,0
nfl-record-fact-book-2013,nfl-books,nfl-books/text_all/nfl-record-fact-book-2013.txt,NFL Record & Fact Book 2013,2013,1,ocr-text,unread,unread,unread,,4124789,638217,1854,2022,2012,4037,2,0,1,31,38,285,0,860,1042,230,772,overlapping,nfl-record-fact-book-2014,0.307,1
packers-2013-media-guide-green-bay,nfl-books,nfl-books/text_all/packers-2013-media-guide-green-bay.txt,Green Bay Packers 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,3547763,590795,1851,2025,2012,2581,7,0,4,407,212,313,0,191,246,490,567,,,,0
panthers-2013-media-guide-carolina,nfl-books,nfl-books/text_all/panthers-2013-media-guide-carolina.txt,Carolina Panthers 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1251520,231287,1854,2029,2012,2003,0,0,1,146,140,153,1,112,102,376,185,,,,0
patriots-2013-media-guide-new-england-a,nfl-books,nfl-books/text_all/patriots-2013-media-guide-new-england-a.txt,New England Patriots 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1702235,291356,1852,2020,2013,1718,0,0,3,138,73,164,2,237,1012,395,1005,,,,0
raiders-2013-media-guide-oakland,nfl-books,nfl-books/text_all/raiders-2013-media-guide-oakland.txt,Oakland Raiders 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1639791,277941,1867,2018,2012,2216,4,0,5,194,336,185,0,93,753,240,61,,,,0
rams-2013-media-guide-st.-louis,nfl-books,nfl-books/text_all/rams-2013-media-guide-st.-louis.txt,St. Louis Rams 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1542360,247385,1874,2029,2012,1585,5,0,1,168,200,128,151,180,1092,616,239,,,,0
ravens-2013-media-guide-baltimore,nfl-books,nfl-books/text_all/ravens-2013-media-guide-baltimore.txt,Baltimore Ravens 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1794264,315104,1873,2020,2012,957,3,1,1,258,172,116,0,332,332,274,567,,,,0
redskins-2013-media-guide-washington,nfl-books,nfl-books/text_all/redskins-2013-media-guide-washington.txt,Washington Redskins 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,2185467,330516,1856,2027,2012,2104,7,4,1,182,22,196,1,34,1185,282,213,overlapping,redskins-2014-media-guide-washington-b,0.31,1
saints-2013-media-guide-new-orleans,nfl-books,nfl-books/text_all/saints-2013-media-guide-new-orleans.txt,New Orleans Saints 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1711528,295540,1850,2027,2012,2181,3,0,7,156,276,146,0,144,37,463,742,,,,0
seahawks-2013-media-guide-seattle,nfl-books,nfl-books/text_all/seahawks-2013-media-guide-seattle.txt,Seattle Seahawks 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1277233,221618,1875,2029,2012,1118,6,0,4,190,198,147,9,10,285,338,424,,,,0
steelers-2013-media-guide-pittsburgh,nfl-books,nfl-books/text_all/steelers-2013-media-guide-pittsburgh.txt,Pittsburgh Steelers 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1984228,340480,1852,2027,2012,2268,0,0,3,167,255,178,0,61,18,285,453,,,,0
texans-2013-media-guide-houston,nfl-books,nfl-books/text_all/texans-2013-media-guide-houston.txt,Houston Texans 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,494,86,2013,2013,2013,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
titans-2013-media-guide-tennessee,nfl-books,nfl-books/text_all/titans-2013-media-guide-tennessee.txt,Tennessee Titans 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,2196990,392976,1851,2014,2012,3227,7,0,3,310,261,171,0,225,1573,296,551,overlapping,titans-2012-media-guide-tennessee,0.32,1
vikings-2013-media-guide-minnesota,nfl-books,nfl-books/text_all/vikings-2013-media-guide-minnesota.txt,Minnesota Vikings 2013 Media Guide,2013,1,ocr-text,unread,unread,unread,,1549724,242092,1853,2025,2012,664,1,0,2,197,113,171,0,5,364,97,26,,,,0
49ers-2014-media-guide-san-francisco,nfl-books,nfl-books/text_all/49ers-2014-media-guide-san-francisco.txt,San Francisco 49ers 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,2445563,445982,1857,2020,2014,1936,8,0,6,254,26,234,1,183,1193,281,903,,,,0
bears-2014-media-guide-chicago,nfl-books,nfl-books/text_all/bears-2014-media-guide-chicago.txt,Chicago Bears 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1768934,303002,1852,2022,2013,1229,2,0,4,218,127,126,0,126,929,496,375,,,,0
bengals-2014-media-guide-cincinnati,nfl-books,nfl-books/text_all/bengals-2014-media-guide-cincinnati.txt,Cincinnati Bengals 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1792303,308895,1850,2029,2013,1105,2,0,0,118,328,173,168,122,655,377,631,overlapping,bengals-2015-media-guide-cincinnati,0.302,1
bills-2014-media-guide-buffalo-c,nfl-books,nfl-books/text_all/bills-2014-media-guide-buffalo-c.txt,Buffalo Bills 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,790802,135720,1852,2029,2013,438,0,0,0,69,11,78,0,36,204,118,253,,,,0
broncos-2014-media-guide-denver,nfl-books,nfl-books/text_all/broncos-2014-media-guide-denver.txt,Denver Broncos 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,3005120,553632,1851,2029,2013,3143,3,1,2,262,230,261,8,1648,1417,1155,2248,,,,0
browns-2014-media-guide-cleveland-c,nfl-books,nfl-books/text_all/browns-2014-media-guide-cleveland-c.txt,Cleveland Browns 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,434,69,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
buccaneers-2014-media-guide-tampa-bay-c,nfl-books,nfl-books/text_all/buccaneers-2014-media-guide-tampa-bay-c.txt,Tampa Bay Buccaneers 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1378267,235759,1867,2023,2013,1181,3,0,3,210,136,198,2,28,786,149,181,,,,0
cardinals-2014-media-guide-arizona-c,nfl-books,nfl-books/text_all/cardinals-2014-media-guide-arizona-c.txt,Arizona Cardinals 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1983031,343910,1861,2029,2013,1726,5,0,8,307,184,164,2,85,574,286,99,,,,0
chargers-2014-media-guide-san-diego,nfl-books,nfl-books/text_all/chargers-2014-media-guide-san-diego.txt,San Diego Chargers 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1646548,274541,1850,2029,2013,1558,5,0,4,165,139,208,0,123,1458,256,329,,,,0
chiefs-2014-media-guide-kansas-city-needs-cover,nfl-books,nfl-books/text_all/chiefs-2014-media-guide-kansas-city-needs-cover.txt,Kansas City Chiefs 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1763157,294652,1858,2025,2013,1583,1,0,0,183,132,123,0,162,1902,242,849,,,,0
colts-2014-media-guide-indianapolis,nfl-books,nfl-books/text_all/colts-2014-media-guide-indianapolis.txt,Indianapolis Colts 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1824260,311094,1852,2029,2013,2214,6,0,4,200,309,279,1,93,193,396,493,,,,0
cowboys-2014-media-guide-dallas,nfl-books,nfl-books/text_all/cowboys-2014-media-guide-dallas.txt,Dallas Cowboys 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1996353,342679,1850,2029,2013,2529,49,0,4,269,185,166,0,84,1214,475,289,,,,0
dolphins-2014-media-guide-miami,nfl-books,nfl-books/text_all/dolphins-2014-media-guide-miami.txt,Miami Dolphins 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,2322264,393579,1850,2029,2013,2795,22,0,7,345,301,259,0,345,807,413,627,,,,0
eagles-2014-media-guide-philadelphia-c,nfl-books,nfl-books/text_all/eagles-2014-media-guide-philadelphia-c.txt,Philadelphia Eagles 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1180368,219840,1853,2027,2013,901,9,0,2,169,75,95,0,6,38,403,61,,,,0
giants-2014-media-guide-new-york-c,nfl-books,nfl-books/text_all/giants-2014-media-guide-new-york-c.txt,New York Giants 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1439324,231834,1915,2017,2013,2222,0,0,3,144,298,282,0,21,86,80,34,,,,0
jacksonville-jaguars-2014-media-guide-c,nfl-books,nfl-books/text_all/jacksonville-jaguars-2014-media-guide-c.txt,Jacksonville Jaguars 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1149383,195852,1909,2025,2013,1100,1,0,2,237,242,220,0,170,462,116,110,,,,0
lions-2014-media-guide-detroit-c_202511,nfl-books,nfl-books/text_all/lions-2014-media-guide-detroit-c_202511.txt,Detroit Lions 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1638704,302706,1850,2029,2013,1545,2,0,4,125,18,168,0,589,694,87,905,,,,0
nfl-record-fact-book-2014,nfl-books,nfl-books/text_all/nfl-record-fact-book-2014.txt,NFL Record & Fact Book 2014,2014,1,ocr-text,unread,unread,unread,,4194737,650476,1869,2026,2013,4024,2,0,1,34,36,288,0,1262,1042,228,869,overlapping,nfl-record-fact-book-2013,0.292,1
packers-2014-media-guide-green-bay-c,nfl-books,nfl-books/text_all/packers-2014-media-guide-green-bay-c.txt,Green Bay Packers 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,3832798,632911,1851,2028,2013,2808,5,0,11,443,197,310,0,315,277,515,346,,,,0
panthers-2014-media-guide-carolina-c,nfl-books,nfl-books/text_all/panthers-2014-media-guide-carolina-c.txt,Carolina Panthers 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1392502,253219,1854,2026,2013,2205,2,0,1,150,176,183,2,71,192,420,313,,,,0
patriots-2014-media-guide-new-england-a,nfl-books,nfl-books/text_all/patriots-2014-media-guide-new-england-a.txt,New England Patriots 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1833476,313260,1852,2020,2014,1961,2,0,3,139,96,171,1,217,1103,464,1077,,,,0
raiders-2014-media-guide-oakland,nfl-books,nfl-books/text_all/raiders-2014-media-guide-oakland.txt,Oakland Raiders 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1554244,265540,1914,2015,2013,1888,1,0,6,215,270,177,0,23,899,63,64,,,,0
rams-2014-media-guide-los-angeles-c,nfl-books,nfl-books/text_all/rams-2014-media-guide-los-angeles-c.txt,St. Louis Rams 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1882044,316819,1851,2027,2013,2017,5,0,2,193,358,160,1,184,970,874,822,,,,0
ravens-2014-media-guide-baltimore,nfl-books,nfl-books/text_all/ravens-2014-media-guide-baltimore.txt,Baltimore Ravens 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1883021,330338,1856,2027,2013,971,3,1,1,268,186,130,0,319,354,324,785,,,,0
redskins-2014-media-guide-washington-b,nfl-books,nfl-books/text_all/redskins-2014-media-guide-washington-b.txt,Washington Redskins 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,2199336,331139,1856,2027,2014,2171,4,2,0,197,20,216,2,14,1135,297,212,overlapping,redskins-2013-media-guide-washington,0.303,1
saints-2014-media-guide-new-orleans,nfl-books,nfl-books/text_all/saints-2014-media-guide-new-orleans.txt,New Orleans Saints 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1710776,291465,1850,2027,2013,1851,2,1,5,137,265,136,0,149,35,298,435,,,,0
seahawks-2014-media-guide-seattle,nfl-books,nfl-books/text_all/seahawks-2014-media-guide-seattle.txt,Seattle Seahawks 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1357227,233884,1879,2029,2013,1185,5,0,3,192,198,139,136,6,379,334,570,,,,0
steelers-2014-media-guide-pittsburgh,nfl-books,nfl-books/text_all/steelers-2014-media-guide-pittsburgh.txt,Pittsburgh Steelers 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1902993,326928,1852,2019,2013,2144,0,0,1,172,239,203,0,54,19,294,409,,,,0
texans-2014-media-guide-houston,nfl-books,nfl-books/text_all/texans-2014-media-guide-houston.txt,Houston Texans 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,341,50,2013,2013,2013,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
titans-2014-media-guide-tennessee,nfl-books,nfl-books/text_all/titans-2014-media-guide-tennessee.txt,Tennessee Titans 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,2137545,382965,1851,2022,2013,3147,9,0,2,306,260,163,0,292,1471,326,511,overlapping,titans-2015-media-guide-tennessee,0.353,2
vikings-2014-media-guide-minnesota,nfl-books,nfl-books/text_all/vikings-2014-media-guide-minnesota.txt,Minnesota Vikings 2014 Media Guide,2014,1,ocr-text,unread,unread,unread,,1550000,241436,1853,2025,2013,711,2,0,0,210,103,168,0,12,353,92,18,,,,0
bears-2015-media-guide-chicago,nfl-books,nfl-books/text_all/bears-2015-media-guide-chicago.txt,Chicago Bears 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,1762494,301125,1852,2022,2014,1245,3,0,4,184,111,116,0,114,1120,499,584,,,,0
bengals-2015-media-guide-cincinnati,nfl-books,nfl-books/text_all/bengals-2015-media-guide-cincinnati.txt,Cincinnati Bengals 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,1818634,310409,1850,2024,2014,1133,2,0,3,108,356,176,178,38,797,385,631,overlapping,bengals-2016-media-guide-cincinnati,0.322,2
bills-2015-media-guide-buffalo-c,nfl-books,nfl-books/text_all/bills-2015-media-guide-buffalo-c.txt,Buffalo Bills 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,890237,158120,1854,2023,2014,516,0,0,1,74,11,92,0,7,428,242,347,,,,0
broncos-2015-media-guide-denver,nfl-books,nfl-books/text_all/broncos-2015-media-guide-denver.txt,Denver Broncos 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,3050063,562708,1851,2029,2014,3137,2,0,1,232,254,243,8,1771,1508,1197,1970,overlapping,broncos-2016-media-guide-denver,0.313,1
browns-2015-media-guide-cleveland,nfl-books,nfl-books/text_all/browns-2015-media-guide-cleveland.txt,Cleveland Browns 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,2429,371,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
buccaneers-2015-media-guide-tampa-bay-b,nfl-books,nfl-books/text_all/buccaneers-2015-media-guide-tampa-bay-b.txt,Tampa Bay Buccaneers 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,1568166,260739,1878,2019,2014,1381,2,0,2,218,173,200,2,23,86,219,372,,,,0
cardinals-2015-media-guide-arizona-c,nfl-books,nfl-books/text_all/cardinals-2015-media-guide-arizona-c.txt,Arizona Cardinals 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,421,68,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
chargers-2015-media-guide-san-diego,nfl-books,nfl-books/text_all/chargers-2015-media-guide-san-diego.txt,San Diego Chargers 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,1688655,288248,1851,2024,2014,1956,2,0,4,206,202,282,1,5,2810,697,1461,,,,0
chiefs-2015-media-guide-kansas-city,nfl-books,nfl-books/text_all/chiefs-2015-media-guide-kansas-city.txt,Kansas City Chiefs 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,1943406,322013,1852,2022,2013,1659,3,0,1,195,199,150,0,206,2009,288,841,,,,0
colts-2015-media-guide-indianapolis,nfl-books,nfl-books/text_all/colts-2015-media-guide-indianapolis.txt,Indianapolis Colts 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,2015018,343554,1852,2029,2014,2746,7,0,4,198,246,296,1,113,154,378,480,,,,0
cowboys-2015-media-guide-dallas-b,nfl-books,nfl-books/text_all/cowboys-2015-media-guide-dallas-b.txt,Dallas Cowboys 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,2092643,359538,1876,2029,2014,2607,32,0,2,263,175,157,0,113,1585,501,257,,,,0
dolphins-2015-media-guide-miami,nfl-books,nfl-books/text_all/dolphins-2015-media-guide-miami.txt,Miami Dolphins 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,2379747,406033,1850,2029,2014,2837,21,0,4,339,119,276,0,332,808,386,608,,,,0
eagles-2015-media-guide-philadelphia,nfl-books,nfl-books/text_all/eagles-2015-media-guide-philadelphia.txt,Philadelphia Eagles 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,1176946,218003,1853,2027,2014,1090,10,1,2,165,141,103,170,156,58,331,102,,,,0
falcons-2015-media-guide-atlanta-c,nfl-books,nfl-books/text_all/falcons-2015-media-guide-atlanta-c.txt,Atlanta Falcons 2015 Media Guide,2015,1,ocr-text,unread,unread,unread,,1115232,183799,1890,2027,2015,905,2,0,3,151,77,150,2,61,269,97,37,,,,0
giants-2015-media-guide-new-york,nfl-books,,New York Giants 2015 Media Guide,2015,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
